Date,GLD,SPY,TLT
2014-12-04,115.88,184.50041,106.12247
2014-12-05,114.43,184.80249,105.50385
2014-12-08,115.78,183.56752,106.79335
2014-12-09,118.19,183.44313,107.34226
2014-12-10,117.96,180.50237,108.12642
2014-12-11,117.69,181.4174,108.57078
2014-12-12,117.41,178.48544,110.04325
2014-12-15,114.39,177.25934,109.81671
2014-12-16,114.95,175.8378,111.17591
2014-12-17,114.27,179.28506,110.17385
2014-12-18,115.15,183.71855,108.21355
2014-12-19,114.77,184.5002,109.668594
2014-12-22,112.55,185.3489,109.81671
2014-12-23,112.74,185.59904,107.638504
2014-12-24,112.77,185.61691,108.224625
2014-12-26,114.83,186.21548,108.626274
2014-12-29,113.67,186.46562,109.43828
2014-12-30,115.2,185.46504,109.735146
2014-12-31,113.58,183.62468,109.944695
2015-01-02,114.08,183.52641,111.16708
2015-01-05,115.8,180.21199,112.91335
2015-01-06,117.12,178.51457,114.94774
2015-01-07,116.43,180.73907,114.720726
2015-01-08,115.94,183.94629,113.20147
2015-01-09,117.26,182.47223,114.44133
2015-01-12,118.56,181.04282,115.096176
2015-01-13,118.16,180.5336,115.096176
2015-01-14,117.97,179.44368,115.96931
2015-01-15,120.94,177.79977,117.79415
2015-01-16,122.52,180.13159,116.292366
2015-01-20,124.2,180.51126,117.837814
2015-01-21,124.23,181.42699,116.475716
2015-01-22,125.23,184.12498,116.05662
2015-01-23,124.23,183.11546,117.67191
2015-01-26,122.99,183.54428,117.31393
2015-01-27,124.4,181.12323,117.49729
2015-01-28,123.42,178.80045,119.418175
2015-01-29,120.76,180.45338,118.63235
2015-01-30,123.45,178.18402,120.7366
2015-02-02,122.42,180.39066,120.28079
2015-02-03,121.05,182.99931,117.734856
2015-02-04,121.58,182.30249,117.93608
2015-02-05,121.79,184.14284,116.641235
2015-02-06,118.64,183.63362,114.57648
2015-02-09,119.17,182.81172,114.392746
2015-02-10,118.47,184.75928,113.48286
2015-02-11,117.07,184.86647,113.692825
2015-02-12,117.34,186.6443,113.31663
2015-02-13,117.98,187.4126,112.15301
2015-02-17,116.01,187.70741,110.46446
2015-02-18,116.34,187.7253,111.120636
2015-02-19,115.94,187.59128,110.38572
2015-02-20,115.28,188.71603,110.70943
2015-02-23,115.43,188.68924,111.97803
2015-02-24,115.26,189.22615,113.44785
2015-02-25,115.7,189.06535,113.9378
2015-02-26,116.07,188.84201,112.38048
2015-02-27,116.16,188.19878,113.32537
2015-03-02,115.68,189.38698,111.21459
2015-03-03,115.47,188.60973,110.811356
2015-03-04,115.11,187.81471,110.84642
2015-03-05,115.0,188.02011,110.70616
2015-03-06,111.86,185.3757,108.260445
2015-03-09,111.97,186.14401,109.259766
2015-03-10,111.42,183.12439,110.697395
2015-03-11,110.75,182.69557,111.50387
2015-03-12,110.72,185.01836,111.42498
2015-03-13,110.88,183.88126,111.08311
2015-03-16,110.81,186.34055,112.15256
2015-03-17,110.21,185.78667,113.08176
2015-03-18,112.37,188.02011,115.2645
2015-03-19,112.29,187.16246,114.67718
2015-03-20,113.57,188.81433,115.28203
2015-03-23,114.29,188.44641,115.14178
2015-03-24,114.57,187.38753,116.25506
2015-03-25,114.73,184.64159,115.27326
2015-03-26,115.48,184.20187,113.47623
2015-03-27,115.06,184.62364,114.88756
2015-03-30,113.75,186.87602,114.31777
2015-03-31,113.66,185.24281,114.56322
2015-04-01,115.6,184.58774,116.06805
2015-04-02,115.28,185.2473,114.83823
2015-04-06,116.69,186.49913,114.19697
2015-04-07,116.11,186.00557,115.154465
2015-04-08,115.47,186.62926,115.18961
2015-04-09,114.67,187.4593,113.69625
2015-04-10,115.966,188.4823,113.86316
2015-04-13,115.14,187.6298,114.021286
2015-04-14,114.44,187.98875,114.829445
2015-04-15,115.43,188.83226,114.73282
2015-04-16,115.03,188.77843,114.16184
2015-04-17,115.6,186.60681,115.4707
2015-04-20,114.72,188.31181,114.45171
2015-04-21,115.38,188.08746,113.93343
2015-04-22,113.83,189.01175,112.19413
2015-04-23,114.66,189.48735,112.67728
2015-04-24,113.05,189.92697,113.38003
2015-04-27,115.33,189.13737,113.38003
2015-04-28,116.33,189.73862,111.81641
2015-04-29,115.51,188.95792,110.446045
2015-04-30,113.47,187.06447,110.63929
2015-05-01,113.08,189.09251,109.15002
2015-05-04,114.1,189.63094,108.12013
2015-05-05,114.42,187.4593,107.97049
2015-05-06,114.36,186.68756,106.12198
2015-05-07,113.42,187.43239,107.54797
2015-05-08,113.97,189.90013,107.838455
2015-05-11,113.53,188.9893,105.21533
2015-05-12,114.5,188.42845,105.488205
2015-05-13,116.55,188.46436,104.64317
2015-05-14,117.18,190.42958,104.92485
2015-05-15,117.53,190.63597,107.028625
2015-05-18,117.52,191.22824,105.23294
2015-05-19,115.89,191.16542,104.29988
2015-05-20,116.08,191.03082,104.47593
2015-05-21,115.69,191.58717,105.937126
2015-05-22,115.6,191.12953,105.98115
2015-05-26,113.91,189.07455,107.79444
2015-05-27,113.89,190.8693,108.04091
2015-05-28,114.02,190.65393,107.77684
2015-05-29,114.1,189.4694,108.0145
2015-06-01,114.0,189.85527,106.85392
2015-06-02,114.46,189.66682,105.3631
2015-06-03,113.64,190.16934,103.66938
2015-06-04,112.84,188.56235,105.019066
2015-06-05,112.24,188.24002,103.73995
2015-06-08,112.57,187.08241,103.62528
2015-06-09,112.82,187.0555,102.804886
2015-06-10,113.78,189.2989,101.9051
2015-06-11,113.26,189.90912,104.048706
2015-06-12,113.23,188.45537,104.048706
2015-06-15,113.73,187.64775,104.21632
2015-06-16,113.32,188.67075,105.036705
2015-06-17,113.85,188.97585,104.225136
2015-06-18,115.32,190.94107,103.71349
2015-06-19,115.12,190.09352,105.04553
2015-06-22,113.64,191.0674,102.901924
2015-06-23,112.89,191.20265,102.28442
2015-06-24,112.59,189.814,103.16656
2015-06-25,112.44,189.23688,102.804886
2015-06-26,112.56,189.20082,101.649284
2015-06-29,113.07,185.2332,104.33981
2015-06-30,112.37,185.62096,103.616455
2015-07-01,111.98,187.1088,102.21798
2015-07-02,111.76,186.93747,102.55393
2015-07-06,112.06,186.40546,104.45471
2015-07-07,110.76,187.5777,105.43605
2015-07-08,111.09,184.43066,106.34666
2015-07-09,111.36,184.7643,104.25137
2015-07-10,111.49,187.09076,102.59814
2015-07-13,110.99,189.15573,102.27986
2015-07-14,110.74,189.97629,102.615814
2015-07-15,110.16,189.91318,103.70324
2015-07-16,109.76,191.4371,104.41935
2015-07-17,108.65,191.59941,104.95864
2015-07-20,105.7,191.6986,104.5166
2015-07-21,105.37,190.94115,105.08241
2015-07-22,104.8,190.5985,105.73663
2015-07-23,104.33,189.52544,107.053925
2015-07-24,105.35,187.55966,107.31915
2015-07-27,104.86,186.46857,107.89381
2015-07-28,105.02,188.75897,107.10697
2015-07-29,105.17,190.05746,106.70913
2015-07-30,104.27,190.10255,107.53133
2015-07-31,104.93,189.814,108.327
2015-08-03,104.1,189.17375,109.46769
2015-08-04,104.31,188.80406,108.59939
2015-08-05,103.93,189.42625,107.784256
2015-08-06,104.39,187.87527,108.74116
2015-08-07,104.65,187.51457,110.16764
2015-08-10,105.72,189.87712,108.80318
2015-08-11,106.26,188.16382,110.530914
2015-08-12,107.75,188.38925,109.92842
2015-08-13,106.86,188.15482,109.57401
2015-08-14,106.85,188.84012,109.830956
2015-08-17,107.13,189.89514,110.327126
2015-08-18,107.11,189.3451,109.45883
2015-08-19,108.55,187.84822,110.53978
2015-08-20,110.44,183.9257,111.65616
2015-08-21,111.13,178.38908,111.99284
2015-08-24,110.53,170.87767,111.957405
2015-08-25,109.16,168.86682,110.15879
2015-08-26,107.67,175.35027,108.03234
2015-08-27,107.73,179.68758,108.09436
2015-08-28,108.7,179.6966,108.41333
2015-08-31,108.82,178.2448,107.58047
2015-09-01,109.2,172.9246,108.355354
2015-09-02,108.62,176.2069,107.42302
2015-09-03,107.84,176.33315,107.9469
2015-09-04,107.49,173.66402,108.93252
2015-09-08,107.52,178.02838,107.32535
2015-09-09,106.13,175.64781,107.84035
2015-09-10,106.38,176.60367,107.112236
2015-09-11,106.16,177.4062,107.78707
2015-09-14,106.22,176.74792,107.95578
2015-09-15,105.9,178.95718,105.88688
2015-09-16,107.31,180.50813,105.48731
2015-09-17,108.41,180.10236,106.77482
2015-09-18,109.21,177.1596,108.41751
2015-09-21,108.53,178.0751,106.650505
2015-09-22,107.79,175.76373,108.13337
2015-09-23,108.22,175.48274,108.12449
2015-09-24,110.49,174.84824,108.86148
2015-09-25,109.81,174.80293,107.920265
2015-09-28,108.42,170.41585,109.76718
2015-09-29,107.98,170.51556,110.07796
2015-09-30,106.86,173.6971,109.696144
2015-10-01,106.73,174.1503,110.164406
2015-10-02,108.99,176.75172,110.83174
2015-10-05,108.77,179.897,109.32801
2015-10-06,109.86,179.28062,109.79959
2015-10-07,109.7,180.74904,109.43478
2015-10-08,109.14,182.3806,108.5183
2015-10-09,110.87,182.48936,108.80303
2015-10-12,111.31,182.66158,109.63053
2015-10-13,111.86,181.51042,109.81739
2015-10-14,113.81,180.64026,110.77836
2015-10-15,113.29,183.41391,110.23559
2015-10-16,112.49,184.24782,110.27118
2015-10-19,112.02,184.33846,109.96865
2015-10-20,112.73,184.10278,109.29242
2015-10-21,111.73,182.9607,110.37796
2015-10-22,111.69,186.05157,110.56481
2015-10-23,111.5,188.09102,109.621635
2015-10-26,111.43,187.62875,110.35126
2015-10-27,111.68,187.26619,110.6271
2015-10-28,110.78,189.39627,110.182205
2015-10-29,109.72,189.2875,108.42932
2015-10-30,109.3,188.47171,109.247925
2015-11-02,108.59,190.7015,108.74552
2015-11-03,106.98,191.25443,107.8538
2015-11-04,105.97,190.67432,107.97864
2015-11-05,105.64,190.48396,107.69329
2015-11-06,104.1,190.38426,106.114944
2015-11-09,104.4,188.60768,105.51749
2015-11-10,104.18,189.04277,105.82959
2015-11-11,103.83,188.29951,105.60666
2015-11-12,103.85,185.67088,106.114944
2015-11-13,103.56,183.58612,106.72131
2015-11-16,103.71,186.37788,106.62322
2015-11-17,102.34,186.24193,106.80157
2015-11-18,102.43,189.19685,107.0245
2015-11-19,103.56,189.0337,107.73788
2015-11-20,103.09,189.72331,107.407936
2015-11-23,102.26,189.50505,107.73788
2015-11-24,102.94,189.75885,107.72896
2015-11-25,102.46,189.73166,107.97864
2015-11-27,101.25,189.94919,107.871635
2015-11-30,101.92,189.1606,108.29966
2015-12-01,102.28,190.96437,109.76208
2015-12-02,100.69,189.01468,109.79782
2015-12-03,101.76,186.36884,106.813156
2015-12-04,104.02,190.00357,107.75145
2015-12-07,102.67,188.85243,108.796974
2015-12-08,102.84,187.58253,108.850586
2015-12-09,102.64,186.1241,108.73442
2015-12-10,102.55,186.60449,108.877396
2015-12-11,103.11,182.98788,110.59313
2015-12-14,101.79,183.91316,109.16336
2015-12-15,101.52,185.84384,108.51996
2015-12-16,102.75,188.56236,108.28762
2015-12-17,100.5,185.68901,109.51186
2015-12-18,102.04,182.38129,110.11952
2015-12-21,103.15,183.88504,110.092705
2015-12-22,102.61,185.55367,109.29739
2015-12-23,102.31,187.85143,108.47527
2015-12-24,103.05,187.5414,109.09677
2015-12-28,102.27,187.11287,109.41914
2015-12-29,102.2,189.10971,107.60131
2015-12-30,101.42,187.76935,107.49385
2015-12-31,101.46,185.89102,107.97742
2016-01-04,102.89,183.29163,108.756485
2016-01-05,103.18,183.60239,108.317696
2016-01-06,104.67,181.28639,109.777336
2016-01-07,106.15,176.93704,109.97434
2016-01-08,105.68,174.99762,110.46686
2016-01-11,104.74,175.16812,109.25796
2016-01-12,104.21,176.58215,110.83401
2016-01-13,104.72,172.17738,111.9265
2016-01-14,103.02,175.004,110.878784
2016-01-15,104.08,171.24733,112.60886
2016-01-19,103.98,171.47528,112.25783
2016-01-20,105.37,169.27782,113.439865
2016-01-21,105.49,170.2261,112.66975
2016-01-22,105.0,173.71835,112.239914
2016-01-25,106.08,171.09233,112.84884
2016-01-26,107.29,173.42656,112.90257
2016-01-27,107.69,171.53912,112.87571
2016-01-28,106.54,172.4327,113.036896
2016-01-29,106.9492,176.63687,113.99506
2016-02-01,108.05,176.57231,113.64609
2016-02-02,108.09,173.39009,115.75447
2016-02-03,109.25,174.42957,114.79448
2016-02-04,110.57,174.70311,115.35074
2016-02-05,112.32,171.37498,115.48531
2016-02-08,113.83,169.0681,117.97051
2016-02-09,113.58,169.07721,118.096115
2016-02-10,114.46,168.93134,119.13684
2016-02-11,119.0592,166.73387,119.97122
2016-02-12,118.36,170.1714,117.97948
2016-02-16,114.77,173.04361,116.7324
2016-02-17,115.48,175.87022,116.01465
2016-02-18,118.29,175.14989,117.44116
2016-02-19,117.58,175.06783,117.53538
2016-02-22,115.49,177.60266,117.47706
2016-02-23,117.22,175.35962,117.95256
2016-02-24,117.61,176.162,117.7193
2016-02-25,117.92,178.29564,118.14097
2016-02-26,117.11,177.8846,117.00156
2016-02-29,118.64,176.49025,117.51294
2016-03-01,117.77,180.63899,115.44405
2016-03-02,118.68,181.4505,115.92048
2016-03-03,120.73,182.15715,116.34294
2016-03-04,120.54,182.7544,115.59688
2016-03-07,121.14,182.90028,115.56091
2016-03-08,120.58,180.90341,116.83733
2016-03-09,119.58,181.797,116.12722
2016-03-10,121.5,181.94287,115.65081
2016-03-11,119.41,184.8789,114.482254
2016-03-14,117.87,184.64185,114.84181
2016-03-15,117.96,184.34094,114.94967
2016-03-16,120.59,185.40776,115.291245
2016-03-17,120.13,186.58401,115.767654
2016-03-18,119.8,187.31685,116.01036
2016-03-21,118.96,187.58263,115.12047
2016-03-22,119.31,187.48181,115.09349
2016-03-23,116.61,186.24379,116.39689
2016-03-24,116.33,186.16203,116.44182
2016-03-28,116.6,186.27203,116.59464
2016-03-29,118.76,187.9958,117.81713
2016-03-30,117.1,188.81993,116.57666
2016-03-31,117.64,188.36168,117.40363
2016-04-01,116.93,189.64479,117.71022
2016-04-04,116.15,189.03073,117.78228
2016-04-05,117.66,187.14197,119.070366
2016-04-06,116.94,189.18652,118.205635
2016-04-07,118.61,186.92274,119.66486
2016-04-08,118.43,187.4261,118.90822
2016-04-11,120.03,186.98698,118.7551
2016-04-12,120.05,188.72827,117.93541
2016-04-13,118.77,190.63535,118.34976
2016-04-14,117.11,190.64378,117.78228
2016-04-15,117.92,190.43298,118.79113
2016-04-18,117.74,191.77036,118.277695
2016-04-19,119.58,192.37599,117.90839
2016-04-20,118.97,192.55931,116.61131
2016-04-21,119.42,191.52364,115.91773
2016-04-22,117.89,191.52364,115.62048
2016-04-25,118.23,191.1937,115.14308
2016-04-26,118.7,191.47708,114.62065
2016-04-27,119.04,191.87192,115.7646
2016-04-28,121.29,190.12825,116.242004
2016-04-29,123.65,189.10478,116.53925
2016-05-02,123.24,190.60713,115.36608
2016-05-03,122.96,188.9475,116.81921
2016-05-04,122.21,187.89424,117.46004
2016-05-05,122.07,187.85759,118.24526
2016-05-06,123.18,188.54497,117.73983
2016-05-09,120.65,188.70006,118.109886
2016-05-10,120.98,191.04704,118.118904
2016-05-11,122.12,189.25986,118.78681
2016-05-12,121.16,189.31483,118.24526
2016-05-13,121.71,187.66512,119.391525
2016-05-16,121.8,189.51648,118.3626
2016-05-17,122.22,187.74834,118.561165
2016-05-18,120.1,187.8026,116.87337
2016-05-19,119.87,187.15187,117.37881
2016-05-20,119.71,188.33418,117.469055
2016-05-23,119.37,188.07756,117.730804
2016-05-24,117.3,190.51547,117.20731
2016-05-25,116.98,191.80775,116.76505
2016-05-26,116.58,191.86275,117.369774
2016-05-27,115.62,192.68762,117.198296
2016-05-31,116.06,192.321,117.47809
2016-06-01,115.94,192.7151,117.95496
2016-06-02,115.67,193.30168,118.80512
2016-06-03,118.88,192.72427,120.49639
2016-06-06,118.92,193.70494,119.60102
2016-06-07,118.82,194.00739,119.89043
2016-06-08,120.58,194.63979,120.53258
2016-06-09,121.25,194.374,121.31038
2016-06-10,121.74,192.53181,121.898254
2016-06-13,122.64,191.04633,122.44091
2016-06-14,122.77,190.67128,122.350464
2016-06-15,123.68,190.40549,122.82077
2016-06-16,122.38,190.97372,123.417694
2016-06-17,123.95,190.26291,122.648926
2016-06-20,123.21,191.48822,121.33751
2016-06-21,120.84,192.03177,120.776764
2016-06-22,120.9,191.71854,120.97574
2016-06-23,120.11,194.21521,119.591965
2016-06-24,126.01,187.13977,122.80267
2016-06-27,126.68,183.88765,125.868675
2016-06-28,125.32,187.204,126.13096
2016-06-29,125.84,190.39189,125.16322
2016-06-30,126.47,192.9853,125.62447
2016-07-01,128.41,193.39601,127.36887
2016-07-05,129.47,192.00414,128.96358
2016-07-06,130.23,193.15573,129.17198
2016-07-07,129.74,193.03229,129.16292
2016-07-08,130.52,195.91035,130.11432
2016-07-11,129.29,196.60132,128.97264
2016-07-12,127.15,198.02931,126.852394
2016-07-13,128.32,198.00166,128.34743
2016-07-14,127.33,199.10721,126.480896
2016-07-15,126.84,198.84004,125.39359
2016-07-18,127.04,199.37364,125.275795
2016-07-19,127.21,199.17169,125.982544
2016-07-20,125.39,199.99625,125.29392
2016-07-21,127.3,199.2408,125.54762
2016-07-22,126.35,200.13905,125.76509
2016-07-25,125.47,199.59547,125.67448
2016-07-26,126.0,199.6876,125.87382
2016-07-27,128.03,199.47572,127.441345
2016-07-28,127.66,199.70604,127.205765
2016-07-29,128.98,200.02849,128.26588
2016-08-01,129.22,199.86266,126.87537
2016-08-02,130.27,198.58133,125.568214
2016-08-03,129.65,199.16248,125.64083
2016-08-04,129.87,199.3741,126.58488
2016-08-05,127.55,201.00504,125.268654
2016-08-08,127.44,200.88528,125.50466
2016-08-09,127.96,201.00504,126.7392
2016-08-10,128.56,200.50755,127.229385
2016-08-11,127.67,201.43803,126.0947
2016-08-12,127.4,201.26302,127.15676
2016-08-15,127.84,201.84341,125.958534
2016-08-16,128.47,200.80237,125.62267
2016-08-17,128.5,201.18008,126.37611
2016-08-18,129.11,201.63152,126.575806
2016-08-19,127.97,201.3367,125.91316
2016-08-22,127.78,201.3275,126.97522
2016-08-23,127.76,201.73286,127.111374
2016-08-24,126.34,200.70103,126.81181
2016-08-25,126.23,200.56282,126.33071
2016-08-26,126.05,200.1851,125.59544
2016-08-29,126.3,201.1716,127.27477
2016-08-30,125.03,200.83922,126.784584
2016-08-31,124.78,200.26802,126.96613
2016-09-01,125.29,200.27724,127.10634
2016-09-02,126.57,201.18008,126.069626
2016-09-06,128.71,201.78888,126.98811
2016-09-07,128.27,201.7697,126.89717
2016-09-08,127.59,201.30907,125.305725
2016-09-09,126.75,196.49077,123.2414
2016-09-12,126.59,199.30989,123.30505
2016-09-13,125.75,196.4447,121.904594
2016-09-14,126.18,196.371,122.08647
2016-09-15,125.37,198.33333,121.55901
2016-09-16,125.06,197.56671,122.54117
2016-09-19,125.32,197.60376,122.14103
2016-09-20,125.44,197.61302,122.56844
2016-09-21,127.27,199.83527,123.559685
2016-09-22,127.57,201.09453,124.54183
2016-09-23,127.65,199.99268,124.42362
2016-09-26,127.55,198.37228,125.21479
2016-09-27,126.62,199.60378,126.13328
2016-09-28,126.22,200.59453,125.86046
2016-09-29,126.07,198.7797,126.17875
2016-09-30,125.64,200.27971,125.051094
2016-10-03,125.32,199.79822,124.638466
2016-10-04,120.97,198.7797,123.180824
2016-10-05,120.78,199.65933,122.606865
2016-10-06,119.66,199.79822,121.92359
2016-10-07,119.74,199.11302,122.005585
2016-10-10,120.16,200.15009,121.28587
2016-10-11,119.55,197.62227,121.01256
2016-10-12,119.74,197.88155,121.131
2016-10-13,120.03,197.23338,121.58652
2016-10-14,119.36,197.33524,119.88287
2016-10-17,119.68,196.65005,120.64814
2016-10-18,120.42,197.88155,121.03989
2016-10-19,121.11,198.40932,121.14011
2016-10-20,120.74,198.03896,121.26765
2016-10-21,120.83,198.13153,121.44985
2016-10-24,120.56,198.97414,120.92145
2016-10-25,121.47,198.30746,121.24032
2016-10-26,120.79,197.90932,120.42038
2016-10-27,121.01,197.38153,119.108505
2016-10-28,121.58,196.79819,118.84429
2016-10-31,121.94,196.80745,119.57313
2016-11-01,122.73,195.3815,119.582115
2016-11-02,123.64,194.20558,120.1024
2016-11-03,124.3,193.31668,119.180504
2016-11-04,124.39,193.10371,120.24844
2016-11-07,122.15,197.363,119.226135
2016-11-08,121.64,198.2519,118.74236
2016-11-09,121.56,200.35304,113.70387
2016-11-10,119.75,200.85379,112.024376
2016-11-11,117.1,200.39082,111.39456
2016-11-14,116.11,200.54823,110.72824
2016-11-15,117.12,202.11305,111.27591
2016-11-16,116.77,201.73343,112.27995
2016-11-17,116.17,202.77048,110.62783
2016-11-18,115.15,202.31677,110.308365
2016-11-21,115.58,203.84456,110.5822
2016-11-22,115.54,204.2427,110.545685
2016-11-23,113.25,204.35382,110.116684
2016-11-25,112.61,205.1131,110.28098
2016-11-28,113.8,204.15012,111.093346
2016-11-29,113.27,204.54828,111.55886
2016-11-30,111.75,204.05753,109.75157
2016-12-01,111.54,203.30753,108.592476
2016-12-02,112.14,203.40936,109.38818
2016-12-05,111.54,204.6316,109.26929
2016-12-06,111.43,205.27975,109.186966
2016-12-07,111.83,207.96497,110.11988
2016-12-08,111.57,208.47423,108.82113
2016-12-09,110.4,209.7335,107.46749
2016-12-12,110.82,209.49277,107.66871
2016-12-13,110.45,210.89091,108.05285
2016-12-14,108.83,209.15016,106.84555
2016-12-15,107.34,210.01128,107.38518
2016-12-16,108.05,209.60046,107.13823
2016-12-19,108.59,210.05685,108.29065
2016-12-20,107.79,210.86716,107.75102
2016-12-21,107.85,210.2804,108.22662
2016-12-22,107.59,209.91714,108.03273
2016-12-23,107.93,210.22452,108.252815
2016-12-27,108.56,210.7461,107.90435
2016-12-28,108.86,209.00438,108.69298
2016-12-29,110.29,208.95782,109.07812
2016-12-30,109.61,208.19408,109.24318
2017-01-03,110.47,209.78676,109.71085
2017-01-04,110.86,211.03482,110.132675
2017-01-05,112.58,210.86716,111.85666
2017-01-06,111.75,211.6216,110.829605
2017-01-09,112.67,210.92305,111.71911
2017-01-10,113.15,210.92305,111.645744
2017-01-11,113.5,211.51915,112.02172
2017-01-12,113.91,210.98825,111.774124
2017-01-13,114.21,211.47258,111.242256
2017-01-17,115.85,210.72746,112.40686
2017-01-18,114.87,211.19315,110.96716
2017-01-19,114.77,210.41078,110.20604
2017-01-20,115.05,211.18384,109.98596
2017-01-23,115.79,210.63431,111.086365
2017-01-24,115.27,211.98485,110.32525
2017-01-25,114.32,213.81969,108.940575
2017-01-26,113.26,213.59615,109.30737
2017-01-27,113.49,213.26085,109.70168
2017-01-30,113.97,211.93826,109.37156
2017-01-31,115.55,211.91963,110.132675
2017-02-01,115.2,212.00346,109.45185
2017-02-02,115.84,212.14317,109.40591
2017-02-03,116.13,213.60545,109.359955
2017-02-06,117.7,213.22359,110.02163
2017-02-07,117.46,213.23291,110.83034
2017-02-08,118.19,213.51233,112.33749
2017-02-09,117.29,214.77902,111.04171
2017-02-10,117.6,215.62657,110.97738
2017-02-13,116.8,216.80014,110.62816
2017-02-14,116.93,217.66632,109.82864
2017-02-15,117.45,218.80263,109.3232
2017-02-16,118.08,218.61635,109.92054
2017-02-17,117.68,218.96095,110.57302
2017-02-21,117.75,220.26492,110.380035
2017-02-22,117.91,220.06932,110.56383
2017-02-23,118.94,220.21834,110.89467
2017-02-24,119.7,220.49777,112.12612
2017-02-27,119.12,220.84238,111.46445
2017-02-28,119.23,220.24629,111.87799
2017-03-01,119.06,223.3292,110.00321
2017-03-02,117.58,221.92279,109.607285
2017-03-03,117.51,222.0625,109.892715
2017-03-06,116.72,221.40121,109.36788
2017-03-07,115.78,220.73991,109.03641
2017-03-08,115.06,220.33011,108.44712
2017-03-09,114.47,220.60953,107.581604
2017-03-10,114.72,221.38258,107.95912
2017-03-13,114.74,221.49435,107.27776
2017-03-14,114.12,220.64677,107.79338
2017-03-15,116.25,222.55614,109.11007
2017-03-16,116.73,222.11838,108.55762
2017-03-17,116.99,221.72842,109.238976
2017-03-20,117.5645,221.4852,109.708565
2017-03-21,118.54,218.64145,110.62012
2017-03-22,118.83,219.15594,111.06209
2017-03-23,118.67,218.92209,110.90555
2017-03-24,118.86,218.76306,111.301476
2017-03-27,119.53,218.53854,111.8079
2017-03-28,119.04,220.12881,111.06209
2017-03-29,119.33,220.3346,111.72503
2017-03-30,118.47,221.03618,110.822685
2017-03-31,118.72,220.5217,111.14495
2017-04-03,119.35,220.13817,112.26563
2017-04-04,119.62,220.27847,111.65665
2017-04-05,119.62,219.62367,111.99805
2017-04-06,119.18,220.24106,111.831955
2017-04-07,119.46,220.01656,111.37984
2017-04-10,119.46,220.1475,111.896545
2017-04-11,121.19,219.88559,112.95766
2017-04-12,122.02,218.92209,113.575874
2017-04-13,122.6,217.5002,113.926506
2017-04-17,122.24,219.42723,113.575874
2017-04-18,122.82,218.77242,115.06143
2017-04-19,121.73,218.37018,114.43399
2017-04-20,121.96,220.1475,113.9911
2017-04-21,122.31,219.44592,113.9911
2017-04-24,121.48,221.85938,113.428246
2017-04-25,120.25,223.1503,112.06264
2017-04-26,120.84,223.00996,112.680855
2017-04-27,120.39,223.19707,112.64394
2017-04-28,120.77,222.71063,112.893074
2017-05-01,119.67,223.2719,111.95439
2017-05-02,119.65,223.3561,112.527664
2017-05-03,117.98,223.08481,112.60163
2017-05-04,116.79,223.34673,112.04686
2017-05-05,117.01,224.22606,112.14857
2017-05-08,116.75,224.18864,111.53831
2017-05-09,116.05,223.98283,111.52907
2017-05-10,116.04,224.38507,111.39962
2017-05-11,116.5,223.92671,111.39962
2017-05-12,116.83,223.55254,112.24103
2017-05-15,117.14,224.78732,111.9359
2017-05-16,117.65,224.58153,112.35199
2017-05-17,119.79,220.59654,113.98858
2017-05-18,118.81,221.4852,114.11803
2017-05-19,119.4,222.92578,114.38618
2017-05-22,119.9,224.05768,114.0718
2017-05-23,119.14,224.55347,113.30436
2017-05-24,119.61,225.07732,113.94235
2017-05-25,119.48,226.15306,113.97933
2017-05-26,120.54,226.10631,114.173515
2017-05-30,120.14,225.90985,114.73753
2017-05-31,120.62,225.85373,115.02417
2017-06-01,120.72,227.64978,115.0362
2017-06-02,121.61,228.40749,116.39829
2017-06-05,121.73,228.23912,115.675545
2017-06-06,123.1,227.50948,116.305626
2017-06-07,122.45,227.93042,115.74968
2017-06-08,121.65,228.04266,115.4439
2017-06-09,120.54,227.69656,115.26785
2017-06-12,120.36,227.64978,115.23079
2017-06-13,120.48,228.76297,115.24931
2017-06-14,119.82,228.47298,117.02837
2017-06-15,119.32,228.03333,116.843056
2017-06-16,119.34,228.08324,117.0747
2017-06-19,118.43,229.98206,116.90791
2017-06-20,118.18,228.43103,117.95496
2017-06-21,118.52,228.37463,118.19588
2017-06-22,118.92,228.27122,118.45532
2017-06-23,119.43,228.54384,118.39973
2017-06-26,118.36,228.69423,118.84448
2017-06-27,118.81,226.85182,117.57506
2017-06-28,118.9,228.88225,117.1859
2017-06-29,118.32,226.87064,116.20371
2017-06-30,118.02,227.29362,115.935
2017-07-03,116.09,227.67903,115.56141
2017-07-05,116.52,228.20544,115.58926
2017-07-06,116.47,226.11862,114.632904
2017-07-07,115.28,227.58504,113.945816
2017-07-10,115.47,227.82942,114.112946
2017-07-11,115.62,227.66023,114.30793
2017-07-12,116.03,229.37103,115.09715
2017-07-13,115.82,229.75644,114.372925
2017-07-14,116.77,230.82805,114.5122
2017-07-17,117.29,230.79985,114.82789
2017-07-18,118.11,230.92206,115.83067
2017-07-19,118.08,232.17227,115.8771
2017-07-20,118.24,232.27567,116.211365
2017-07-21,119.26,232.06886,116.70347
2017-07-24,119.31,232.01247,116.2485
2017-07-25,118.92,232.57646,114.73504
2017-07-26,119.88,232.58586,114.92074
2017-07-27,119.79,232.36966,114.354355
